year,stateProvince,decimalLatitude,decimalLongitude,vernacularName,species
2009,Tasmania,-41.170823,144.697905,,Oryctolagus cuniculus
1990,Tasmania,-41.89353,146.642122,,Oryctolagus cuniculus
1992,Tasmania,-42.818429,147.675086,,Oryctolagus cuniculus
2009,Tasmania,-41.098938,144.685773,,Oryctolagus cuniculus
1986,Tasmania,-41.395538,146.996555,,Oryctolagus cuniculus
1993,Tasmania,-42.21828,147.10071,,Oryctolagus cuniculus
1993,Tasmania,-42.782433,147.049636,,Oryctolagus cuniculus
1989,Tasmania,-41.409498,146.981,,Oryctolagus cuniculus
2002,Tasmania,-42.911349,147.310099,Rabbit,Oryctolagus cuniculus
1991,Tasmania,-41.300669,148.2108,,Oryctolagus cuniculus
1988,Tasmania,-40.962524,144.667472,,Oryctolagus cuniculus
1990,Tasmania,-42.035881,146.65703,,Oryctolagus cuniculus
1985,Tasmania,-42.5219,146.750224,,Oryctolagus cuniculus
1986,Tasmania,-41.111572,148.091731,,Oryctolagus cuniculus
1986,Tasmania,-42.461187,147.191056,,Oryctolagus cuniculus
1993,Tasmania,-41.095363,144.68897,,Oryctolagus cuniculus
1992,Tasmania,-43.053923,147.048418,,Oryctolagus cuniculus
1986,Tasmania,-41.173801,148.083822,,Oryctolagus cuniculus
1993,Tasmania,-40.868293,147.612468,,Oryctolagus cuniculus
1993,Tasmania,-41.381575,147.012103,,Oryctolagus cuniculus
1993,Tasmania,-42.571814,146.881531,,Oryctolagus cuniculus
1990,Tasmania,-41.079604,148.225126,,Oryctolagus cuniculus
1993,Tasmania,-40.853276,145.119147,,Oryctolagus cuniculus
1991,Tasmania,-43.057792,147.029988,,Oryctolagus cuniculus
1998,Tasmania,-41.378896,148.285737,,Oryctolagus cuniculus
1990,Tasmania,-41.454231,147.526953,,Oryctolagus cuniculus
1993,Tasmania,-42.831209,147.482472,,Oryctolagus cuniculus
1992,Tasmania,-43.086768,147.251531,,Oryctolagus cuniculus
1992,Tasmania,-41.1611,147.389361,,Oryctolagus cuniculus
1992,Tasmania,-42.132757,147.038865,,Oryctolagus cuniculus
1997,Tasmania,-42.766479,146.054129,,Oryctolagus cuniculus
1991,Tasmania,-40.824813,145.214426,,Oryctolagus cuniculus
1992,Tasmania,-42.931685,147.309331,,Oryctolagus cuniculus
1992,Tasmania,-41.317235,146.281566,,Oryctolagus cuniculus
1980,Tasmania,-42.75015,147.78279,,Oryctolagus cuniculus
2000,Tasmania,-43.088219,147.250787,,Oryctolagus cuniculus
1985,Tasmania,-41.266847,147.409102,,Oryctolagus cuniculus
1993,Tasmania,-42.987823,147.920887,,Oryctolagus cuniculus
1979,Tasmania,-41.981837,146.784684,,Oryctolagus cuniculus
1992,Tasmania,-42.773393,147.065361,,Oryctolagus cuniculus
1993,Tasmania,-42.167729,147.670848,,Oryctolagus cuniculus
1991,Tasmania,-41.89353,146.642122,,Oryctolagus cuniculus
1965,Tasmania,-40.535175,148.170285,,Oryctolagus cuniculus
1986,Tasmania,-41.152683,147.777666,,Oryctolagus cuniculus
1993,Tasmania,-42.914587,147.823755,,Oryctolagus cuniculus
1979,Tasmania,-42.031836,146.734683,,Oryctolagus cuniculus
1992,Tasmania,-41.161176,147.320753,,Oryctolagus cuniculus
1988,Tasmania,-42.132757,147.038865,,Oryctolagus cuniculus
1992,Tasmania,-41.177527,146.30992,,Oryctolagus cuniculus
1987,Tasmania,-41.18734,147.554308,,Oryctolagus cuniculus
1992,Tasmania,-40.946635,145.664269,,Oryctolagus cuniculus
1992,Tasmania,-41.25166,146.78291,,Oryctolagus cuniculus
1984,Tasmania,-41.12316,146.719602,,Oryctolagus cuniculus
1993,Tasmania,-41.277924,146.879542,,Oryctolagus cuniculus
1985,Tasmania,-42.434755,146.649332,,Oryctolagus cuniculus
1986,Tasmania,-41.993887,148.09649,,Oryctolagus cuniculus
2000,Tasmania,-43.092054,147.247424,,Oryctolagus cuniculus
2003,Tasmania,-42.914609,147.267235,Rabbit,Oryctolagus cuniculus
1986,Tasmania,-41.19073,146.335538,,Oryctolagus cuniculus
1992,Tasmania,-41.781026,147.37452,,Oryctolagus cuniculus
1986,Tasmania,-41.161621,147.51577,,Oryctolagus cuniculus
2010,Tasmania,-41.021941,145.044315,Rabbit,Oryctolagus cuniculus
1993,Tasmania,-42.067541,147.293872,,Oryctolagus cuniculus
1993,Tasmania,-41.867067,147.007374,,Oryctolagus cuniculus
1992,Tasmania,-42.557824,147.080545,,Oryctolagus cuniculus
1994,Tasmania,-43.267618,147.240211,,Oryctolagus cuniculus
1981,Tasmania,-42.206439,147.67368,,Oryctolagus cuniculus
2001,Tasmania,-42.911349,147.310099,Rabbit,Oryctolagus cuniculus
1991,Tasmania,-40.780572,144.852784,,Oryctolagus cuniculus
1992,Tasmania,-41.332369,145.919815,,Oryctolagus cuniculus
1998,Tasmania,-43.336792,147.044559,,Oryctolagus cuniculus
1993,Tasmania,-42.818987,147.510011,,Oryctolagus cuniculus
1993,Tasmania,-42.483889,147.181062,,Oryctolagus cuniculus
1983,Tasmania,-41.361945,147.246438,,Oryctolagus cuniculus
1986,Tasmania,-42.53628,147.635202,,Oryctolagus cuniculus
1992,Tasmania,-40.863334,145.082805,,Oryctolagus cuniculus
1993,Tasmania,-42.132757,147.038865,,Oryctolagus cuniculus
1988,Tasmania,-42.725808,147.23629,,Oryctolagus cuniculus
1989,Tasmania,-42.748122,147.176832,,Oryctolagus cuniculus
1993,Tasmania,-42.771805,147.138688,,Oryctolagus cuniculus
1992,Tasmania,-40.956168,145.535407,,Oryctolagus cuniculus
1987,Tasmania,-41.361945,147.246438,,Oryctolagus cuniculus
1994,Tasmania,-41.25166,146.78291,,Oryctolagus cuniculus
2000,Tasmania,-43.059169,147.254967,,Oryctolagus cuniculus
1992,Tasmania,-41.89353,146.642122,,Oryctolagus cuniculus
1993,Tasmania,-43.194436,147.24876,,Oryctolagus cuniculus
1991,Tasmania,-42.913706,147.823486,,Oryctolagus cuniculus
1992,Tasmania,-41.490228,147.126229,,Oryctolagus cuniculus
1992,Tasmania,-41.22725,146.35822,,Oryctolagus cuniculus
1998,Tasmania,-42.061653,145.565505,,Oryctolagus cuniculus
1990,Tasmania,-41.112745,146.697611,,Oryctolagus cuniculus
1991,Tasmania,-42.766079,147.022611,,Oryctolagus cuniculus
1987,Tasmania,-41.42481,147.024677,,Oryctolagus cuniculus
1992,Tasmania,-42.714641,147.240619,,Oryctolagus cuniculus
1986,Tasmania,-40.948976,145.310666,,Oryctolagus cuniculus
1985,Tasmania,-42.933738,147.856046,,Oryctolagus cuniculus
1977,Tasmania,-41.23182,147.867975,,Oryctolagus cuniculus
1983,Tasmania,-41.081533,147.863256,,Oryctolagus cuniculus
1994,Tasmania,-42.719551,147.304257,,Oryctolagus cuniculus
1995,Tasmania,-42.756774,147.154126,,Oryctolagus cuniculus
1987,Tasmania,-41.520429,146.642195,,Oryctolagus cuniculus
1988,Tasmania,-42.013382,147.3371,,Oryctolagus cuniculus
1985,Tasmania,-41.159238,146.258741,,Oryctolagus cuniculus
1985,Tasmania,-41.25071,146.466617,,Oryctolagus cuniculus
1992,Tasmania,-41.536345,146.583414,,Oryctolagus cuniculus
1990,Tasmania,-40.864888,144.931931,,Oryctolagus cuniculus
1992,Tasmania,-42.067541,147.293872,,Oryctolagus cuniculus
1993,Tasmania,-41.666265,148.284484,,Oryctolagus cuniculus
1992,Tasmania,-41.20339,147.914794,,Oryctolagus cuniculus
1985,Tasmania,-42.561471,146.878127,,Oryctolagus cuniculus
1986,Tasmania,-42.494931,147.185889,,Oryctolagus cuniculus
1988,Tasmania,-41.426614,146.998947,,Oryctolagus cuniculus
1979,Tasmania,-42.031836,146.734683,,Oryctolagus cuniculus
1990,Tasmania,-41.381575,147.012103,,Oryctolagus cuniculus
1986,Tasmania,-41.590126,148.197154,,Oryctolagus cuniculus
1979,Tasmania,-42.031836,146.734683,,Oryctolagus cuniculus
1992,Tasmania,-41.368809,146.470401,,Oryctolagus cuniculus
2003,Tasmania,-42.927701,147.25228,Rabbit,Oryctolagus cuniculus
1985,Tasmania,-42.539509,146.769005,,Oryctolagus cuniculus
1993,Tasmania,-42.056946,146.806777,,Oryctolagus cuniculus
1984,Tasmania,-41.044363,145.366527,,Oryctolagus cuniculus
1985,Tasmania,-41.233446,147.953921,,Oryctolagus cuniculus
1987,Tasmania,-40.940022,144.705514,,Oryctolagus cuniculus
2010,Tasmania,-41.022237,145.043688,Rabbit,Oryctolagus cuniculus
1998,Tasmania,-41.511394,148.277571,,Oryctolagus cuniculus
1998,Tasmania,-42.01842,145.241587,,Oryctolagus cuniculus
1992,Tasmania,-41.499601,147.171069,,Oryctolagus cuniculus
1993,Tasmania,-40.886232,147.626877,,Oryctolagus cuniculus
1985,Tasmania,-42.091659,147.454432,,Oryctolagus cuniculus
1992,Tasmania,-41.533692,146.592206,,Oryctolagus cuniculus
1993,Tasmania,-41.36983,147.110846,,Oryctolagus cuniculus
1992,Tasmania,-42.493139,147.185713,,Oryctolagus cuniculus
1993,Tasmania,-41.307009,147.049134,,Oryctolagus cuniculus
1987,Tasmania,-41.272945,146.85806,,Oryctolagus cuniculus
1992,Tasmania,-43.135712,147.053843,,Oryctolagus cuniculus
1993,Tasmania,-42.867149,147.822291,,Oryctolagus cuniculus
1985,Tasmania,-42.645485,147.566011,,Oryctolagus cuniculus
1994,Tasmania,-41.075784,147.848896,,Oryctolagus cuniculus
1994,Tasmania,-41.03925,146.923999,,Oryctolagus cuniculus
1985,Tasmania,-41.41518,145.634696,,Oryctolagus cuniculus
1992,Tasmania,-42.11359,146.755801,,Oryctolagus cuniculus
1993,Tasmania,-43.123725,147.85006,,Oryctolagus cuniculus
1998,Tasmania,-40.510798,148.341006,,Oryctolagus cuniculus
1984,Tasmania,-41.510296,146.078634,,Oryctolagus cuniculus
1991,Tasmania,-42.258317,147.410211,,Oryctolagus cuniculus
1993,Tasmania,-42.212965,148.033567,,Oryctolagus cuniculus
1985,Tasmania,-42.09231,148.008026,,Oryctolagus cuniculus
1992,Tasmania,-41.684237,147.275419,,Oryctolagus cuniculus
1987,Tasmania,-42.254336,148.00562,,Oryctolagus cuniculus
1990,Tasmania,-42.137069,147.213118,,Oryctolagus cuniculus
1992,Tasmania,-41.388601,147.498913,,Oryctolagus cuniculus
1991,Tasmania,-42.966249,147.253443,,Oryctolagus cuniculus
1981,Tasmania,-42.53628,147.635202,,Oryctolagus cuniculus
1992,Tasmania,-42.692832,146.940156,,Oryctolagus cuniculus
1979,Tasmania,-41.981837,146.784684,,Oryctolagus cuniculus
1982,Tasmania,-42.745217,147.71064,,Oryctolagus cuniculus
1993,Tasmania,-42.82477,147.499244,,Oryctolagus cuniculus
1993,Tasmania,-41.423,147.050406,,Oryctolagus cuniculus
2003,Tasmania,-42.904894,147.281586,Rabbit,Oryctolagus cuniculus
1986,Tasmania,-41.599339,146.668315,,Oryctolagus cuniculus
1992,Tasmania,-42.777264,147.067455,,Oryctolagus cuniculus
1986,Tasmania,-42.369862,147.680282,,Oryctolagus cuniculus
1993,Tasmania,-42.75858,146.849829,,Oryctolagus cuniculus
1986,Tasmania,-42.327272,147.343395,,Oryctolagus cuniculus
1985,Tasmania,-41.272945,146.85806,,Oryctolagus cuniculus
1992,Tasmania,-42.84016,147.433092,,Oryctolagus cuniculus
1994,Tasmania,-41.21946,146.249782,,Oryctolagus cuniculus
1997,Tasmania,-41.432174,148.273622,,Oryctolagus cuniculus
1988,Tasmania,-42.162618,147.61874,,Oryctolagus cuniculus
1992,Tasmania,-41.135651,147.876535,,Oryctolagus cuniculus
1984,Tasmania,-41.435666,147.635725,,Oryctolagus cuniculus
1989,Tasmania,-41.075784,147.848896,,Oryctolagus cuniculus
1992,Tasmania,-42.936413,147.31275,,Oryctolagus cuniculus
1992,Tasmania,-43.108723,147.035396,,Oryctolagus cuniculus
1990,Tasmania,-42.599714,147.55966,,Oryctolagus cuniculus
1987,Tasmania,-42.120595,146.95236,,Oryctolagus cuniculus
1985,Tasmania,-42.503297,146.735765,,Oryctolagus cuniculus
1990,Tasmania,-42.56006,147.565396,,Oryctolagus cuniculus
2000,Tasmania,-43.139562,147.244234,,Oryctolagus cuniculus
1992,Tasmania,-42.262282,147.673062,,Oryctolagus cuniculus
1979,Tasmania,-42.065171,146.751357,,Oryctolagus cuniculus
1990,Tasmania,-42.638367,147.731988,,Oryctolagus cuniculus
1994,Tasmania,-43.008564,147.066604,,Oryctolagus cuniculus
1979,Tasmania,-41.998503,146.734688,,Oryctolagus cuniculus
2010,Tasmania,-43.197594,147.746355,Rabbit,Oryctolagus cuniculus
2003,Tasmania,-42.927021,147.254115,Rabbit,Oryctolagus cuniculus
2000,Tasmania,-43.089346,147.250485,,Oryctolagus cuniculus
1993,Tasmania,-42.777264,147.067455,,Oryctolagus cuniculus
1992,Tasmania,-42.085822,146.518924,,Oryctolagus cuniculus
1988,Tasmania,-42.242235,147.711635,,Oryctolagus cuniculus
1986,Tasmania,-42.37093,147.107026,,Oryctolagus cuniculus
1992,Tasmania,-42.940888,147.31276,,Oryctolagus cuniculus
1989,Tasmania,-41.277924,146.879542,,Oryctolagus cuniculus
1984,Tasmania,-41.736105,146.712142,,Oryctolagus cuniculus
1992,Tasmania,-41.2928,147.339336,,Oryctolagus cuniculus
1991,Tasmania,-42.21198,148.036931,,Oryctolagus cuniculus
1991,Tasmania,-42.557824,147.080545,,Oryctolagus cuniculus
2010,Tasmania,-41.05299,144.66824,Rabbit,Oryctolagus cuniculus
1994,Tasmania,-40.864888,144.931931,,Oryctolagus cuniculus
1979,Tasmania,-41.998503,146.734688,,Oryctolagus cuniculus
1991,Tasmania,-42.518014,147.190851,,Oryctolagus cuniculus
1992,Tasmania,-41.555009,146.286649,,Oryctolagus cuniculus
1986,Tasmania,-42.649085,146.927645,,Oryctolagus cuniculus
1987,Tasmania,-42.2909,146.436641,,Oryctolagus cuniculus
1985,Tasmania,-42.047982,147.482035,,Oryctolagus cuniculus
1991,Tasmania,-41.91617,148.06494,,Oryctolagus cuniculus
1990,Tasmania,-42.531012,147.610187,,Oryctolagus cuniculus
1992,Tasmania,-41.101923,146.054796,,Oryctolagus cuniculus
1992,Tasmania,-42.073977,146.763206,,Oryctolagus cuniculus
1991,Tasmania,-42.678858,147.737345,,Oryctolagus cuniculus
1991,Tasmania,-42.617662,146.891004,,Oryctolagus cuniculus
1993,Tasmania,-40.884087,147.64021,,Oryctolagus cuniculus
1992,Tasmania,-41.15698,146.73674,,Oryctolagus cuniculus
1984,Tasmania,-42.023234,146.644415,,Oryctolagus cuniculus
1991,Tasmania,-42.351966,147.576883,,Oryctolagus cuniculus
1985,Tasmania,-41.568724,146.610936,,Oryctolagus cuniculus
1986,Tasmania,-40.984174,144.669086,,Oryctolagus cuniculus
1989,Tasmania,-40.992582,147.617183,,Oryctolagus cuniculus
1992,Tasmania,-42.316426,147.353238,,Oryctolagus cuniculus
1993,Tasmania,-42.782663,147.107745,,Oryctolagus cuniculus
1986,Tasmania,-41.133672,146.099269,,Oryctolagus cuniculus
1993,Tasmania,-42.801411,147.538923,,Oryctolagus cuniculus
1992,Tasmania,-41.472261,146.565034,,Oryctolagus cuniculus
1993,Tasmania,-41.088524,147.44607,,Oryctolagus cuniculus
1985,Tasmania,-42.156314,147.618679,,Oryctolagus cuniculus
1994,Tasmania,-40.940275,145.240803,,Oryctolagus cuniculus
1987,Tasmania,-42.221031,147.410442,,Oryctolagus cuniculus
1991,Tasmania,-42.162618,147.61874,,Oryctolagus cuniculus
1985,Tasmania,-42.101012,147.820107,,Oryctolagus cuniculus
1988,Tasmania,-42.401629,147.268036,,Oryctolagus cuniculus
1993,Tasmania,-42.380362,147.130122,,Oryctolagus cuniculus
1984,Tasmania,-42.75015,147.78279,,Oryctolagus cuniculus
1993,Tasmania,-41.248571,146.406851,,Oryctolagus cuniculus
2000,Tasmania,-43.094085,147.244975,,Oryctolagus cuniculus
1982,Tasmania,-41.857112,148.022395,,Oryctolagus cuniculus
1979,Tasmania,-42.745217,147.71064,,Oryctolagus cuniculus
1985,Tasmania,-40.890468,145.470491,,Oryctolagus cuniculus
1994,Tasmania,-41.005081,145.179627,,Oryctolagus cuniculus
1993,Tasmania,-41.898562,146.918167,,Oryctolagus cuniculus
1992,Tasmania,-43.071271,147.863251,,Oryctolagus cuniculus
2001,Tasmania,-42.923185,147.258082,Rabbit,Oryctolagus cuniculus
1986,Tasmania,-42.300211,146.654386,,Oryctolagus cuniculus
1990,Tasmania,-41.050082,146.971584,,Oryctolagus cuniculus
1992,Tasmania,-41.638885,146.735988,,Oryctolagus cuniculus
1990,Tasmania,-41.122363,148.093697,,Oryctolagus cuniculus
2003,Tasmania,-42.90421,147.285258,Rabbit,Oryctolagus cuniculus
1985,Tasmania,-41.141261,146.114966,,Oryctolagus cuniculus
1993,Tasmania,-41.240326,146.440411,,Oryctolagus cuniculus
1994,Tasmania,-43.123962,147.18332,,Oryctolagus cuniculus
1987,Tasmania,-42.023234,146.644415,,Oryctolagus cuniculus
1984,Tasmania,-41.044363,145.366527,,Oryctolagus cuniculus
1992,Tasmania,-42.863562,147.822758,,Oryctolagus cuniculus
1986,Tasmania,-41.947481,148.2022,,Oryctolagus cuniculus
2010,Tasmania,-41.011751,145.059077,Rabbit,Oryctolagus cuniculus
1994,Tasmania,-42.349304,146.65776,,Oryctolagus cuniculus
1998,Tasmania,-40.521723,148.164148,,Oryctolagus cuniculus
1985,Tasmania,-42.82343,147.500884,,Oryctolagus cuniculus
1987,Tasmania,-40.950341,144.798582,,Oryctolagus cuniculus
1986,Tasmania,-42.066952,146.529341,,Oryctolagus cuniculus
1992,Tasmania,-41.513165,146.635117,,Oryctolagus cuniculus
1988,Tasmania,-41.088893,147.63118,,Oryctolagus cuniculus
2000,Tasmania,-43.047894,147.263515,,Oryctolagus cuniculus
1992,Tasmania,-42.308064,147.357353,,Oryctolagus cuniculus
1985,Tasmania,-42.022693,146.790574,,Oryctolagus cuniculus
1990,Tasmania,-41.173482,147.056175,,Oryctolagus cuniculus
2001,Tasmania,-41.576805,147.044228,,Oryctolagus cuniculus
1985,Tasmania,-40.971858,147.618178,,Oryctolagus cuniculus
1984,Tasmania,-41.857112,148.022395,,Oryctolagus cuniculus
1991,Tasmania,-42.740699,147.20061,,Oryctolagus cuniculus
2001,Tasmania,-42.923191,147.255631,,Oryctolagus cuniculus
1981,Tasmania,-41.361945,147.246438,,Oryctolagus cuniculus
1985,Tasmania,-41.361945,147.246438,,Oryctolagus cuniculus
1992,Tasmania,-41.558027,146.339381,,Oryctolagus cuniculus
1993,Tasmania,-42.782366,147.596768,,Oryctolagus cuniculus
1981,Tasmania,-40.971858,147.618178,,Oryctolagus cuniculus
1994,Tasmania,-41.095363,144.68897,,Oryctolagus cuniculus
1987,Tasmania,-42.291699,147.078386,,Oryctolagus cuniculus
1986,Tasmania,-41.141831,147.785342,,Oryctolagus cuniculus
1993,Tasmania,-42.745694,147.180393,,Oryctolagus cuniculus
1992,Tasmania,-42.859081,147.823384,,Oryctolagus cuniculus
1985,Tasmania,-40.85789,145.397812,,Oryctolagus cuniculus
1993,Tasmania,-41.901254,146.904901,,Oryctolagus cuniculus
1985,Tasmania,-42.758048,147.006746,,Oryctolagus cuniculus
1992,Tasmania,-42.553827,147.87388,,Oryctolagus cuniculus
1991,Tasmania,-40.961827,144.951103,,Oryctolagus cuniculus
1987,Tasmania,-41.444304,146.563186,,Oryctolagus cuniculus
1986,Tasmania,-41.882656,146.621693,,Oryctolagus cuniculus
1993,Tasmania,-41.336358,147.17578,,Oryctolagus cuniculus
1992,Tasmania,-42.191705,147.390051,,Oryctolagus cuniculus
1992,Tasmania,-41.446065,146.534454,,Oryctolagus cuniculus
1993,Tasmania,-42.643848,147.23182,,Oryctolagus cuniculus
1992,Tasmania,-42.678858,147.737345,,Oryctolagus cuniculus
1992,Tasmania,-40.942045,144.725293,,Oryctolagus cuniculus
1993,Tasmania,-41.149392,147.778199,,Oryctolagus cuniculus
1991,Tasmania,-42.007387,146.793643,,Oryctolagus cuniculus
1990,Tasmania,-41.409498,146.981,,Oryctolagus cuniculus
1993,Tasmania,-41.541689,146.180094,,Oryctolagus cuniculus
1988,Tasmania,-42.067454,147.85231,,Oryctolagus cuniculus
1991,Tasmania,-42.811739,147.653254,,Oryctolagus cuniculus
1985,Tasmania,-42.644027,147.572987,,Oryctolagus cuniculus
1990,Tasmania,-42.04808,146.539752,,Oryctolagus cuniculus
1985,Tasmania,-40.851859,145.374931,,Oryctolagus cuniculus
1992,Tasmania,-41.236913,146.433388,,Oryctolagus cuniculus
1988,Tasmania,-41.555009,146.286649,,Oryctolagus cuniculus
1984,Tasmania,-41.081533,147.863256,,Oryctolagus cuniculus
1992,Tasmania,-41.866495,147.458281,,Oryctolagus cuniculus
1992,Tasmania,-41.185163,147.099111,,Oryctolagus cuniculus
1986,Tasmania,-41.036894,147.807947,,Oryctolagus cuniculus
1992,Tasmania,-42.937304,147.312938,,Oryctolagus cuniculus
1990,Tasmania,-42.382154,147.657334,,Oryctolagus cuniculus
1988,Tasmania,-41.558027,146.339381,,Oryctolagus cuniculus
2003,Tasmania,-42.917081,147.269083,Rabbit,Oryctolagus cuniculus
1986,Tasmania,-41.073239,144.686175,,Oryctolagus cuniculus
1991,Tasmania,-41.153675,147.026363,,Oryctolagus cuniculus
1990,Tasmania,-42.21828,147.10071,,Oryctolagus cuniculus
1990,Tasmania,-41.547848,146.044529,,Oryctolagus cuniculus
1987,Tasmania,-42.912791,147.309641,,Oryctolagus cuniculus
1993,Tasmania,-41.546848,146.51257,,Oryctolagus cuniculus
1986,Tasmania,-42.370234,147.333233,,Oryctolagus cuniculus
1988,Tasmania,-42.438237,147.612934,,Oryctolagus cuniculus
1981,Tasmania,-41.961727,147.62705,,Oryctolagus cuniculus
2010,Tasmania,-41.05468,144.670738,Rabbit,Oryctolagus cuniculus
1990,Tasmania,-42.007387,146.793643,,Oryctolagus cuniculus
1990,Tasmania,-42.514623,147.642895,,Oryctolagus cuniculus
1991,Tasmania,-42.382154,147.657334,,Oryctolagus cuniculus
2000,Tasmania,-43.116598,147.244757,,Oryctolagus cuniculus
1990,Tasmania,-41.133571,146.741599,,Oryctolagus cuniculus
1986,Tasmania,-42.547785,147.67064,,Oryctolagus cuniculus
1993,Tasmania,-42.145166,146.782304,,Oryctolagus cuniculus
1992,Tasmania,-40.961181,145.592203,,Oryctolagus cuniculus
1994,Tasmania,-41.246466,145.712376,,Oryctolagus cuniculus
1994,Tasmania,-41.560128,146.599595,,Oryctolagus cuniculus
1979,Tasmania,-42.031837,146.751354,,Oryctolagus cuniculus
1986,Tasmania,-42.75015,147.78279,,Oryctolagus cuniculus
1988,Tasmania,-42.036659,147.381925,,Oryctolagus cuniculus
2001,Tasmania,-42.92138,147.259912,Rabbit,Oryctolagus cuniculus
1993,Tasmania,-41.097305,146.035572,,Oryctolagus cuniculus
1992,Tasmania,-41.067783,145.936,,Oryctolagus cuniculus
1986,Tasmania,-42.066952,146.529341,,Oryctolagus cuniculus
1992,Tasmania,-42.774123,147.128413,,Oryctolagus cuniculus
1992,Tasmania,-40.989294,148.160446,,Oryctolagus cuniculus
1990,Tasmania,-41.43269,147.821214,,Oryctolagus cuniculus
1993,Tasmania,-43.054229,147.865063,,Oryctolagus cuniculus
1983,Tasmania,-42.013033,147.902307,,Oryctolagus cuniculus
1986,Tasmania,-41.545943,146.632595,,Oryctolagus cuniculus
1986,Tasmania,-41.147527,147.891315,,Oryctolagus cuniculus
1990,Tasmania,-41.014122,148.198938,,Oryctolagus cuniculus
1992,Tasmania,-41.186946,146.431339,,Oryctolagus cuniculus
1988,Tasmania,-42.372716,147.569786,,Oryctolagus cuniculus
1992,Tasmania,-41.343038,146.775614,,Oryctolagus cuniculus
1993,Tasmania,-41.122363,148.093697,,Oryctolagus cuniculus
1990,Tasmania,-42.678858,147.737345,,Oryctolagus cuniculus
1994,Tasmania,-41.451952,148.004634,,Oryctolagus cuniculus
1992,Tasmania,-42.018218,147.479189,,Oryctolagus cuniculus
2010,Tasmania,-41.036444,145.014836,Rabbit,Oryctolagus cuniculus
1988,Tasmania,-42.128258,146.978367,,Oryctolagus cuniculus
1984,Tasmania,-41.545845,146.020579,,Oryctolagus cuniculus
1992,Tasmania,-42.804162,147.530191,,Oryctolagus cuniculus
1992,Tasmania,-42.56006,147.565396,,Oryctolagus cuniculus
1994,Tasmania,-42.716862,147.299359,,Oryctolagus cuniculus
1991,Tasmania,-41.998138,147.501351,,Oryctolagus cuniculus
1986,Tasmania,-41.059962,147.333376,,Oryctolagus cuniculus
1985,Tasmania,-41.999024,147.318913,,Oryctolagus cuniculus
1985,Tasmania,-42.630928,146.913019,,Oryctolagus cuniculus
1981,Tasmania,-43.11516,147.851355,,Oryctolagus cuniculus
1986,Tasmania,-42.37093,147.107026,,Oryctolagus cuniculus
1992,Tasmania,-42.783429,147.086363,,Oryctolagus cuniculus
1988,Tasmania,-41.667773,146.765902,,Oryctolagus cuniculus
1988,Tasmania,-42.380362,147.130122,,Oryctolagus cuniculus
1992,Tasmania,-42.773832,147.130808,,Oryctolagus cuniculus
1992,Tasmania,-41.318356,146.416135,,Oryctolagus cuniculus
1992,Tasmania,-41.929704,148.228437,,Oryctolagus cuniculus
1986,Tasmania,-41.361945,147.246438,,Oryctolagus cuniculus
1986,Tasmania,-42.714025,146.946205,,Oryctolagus cuniculus
1993,Tasmania,-42.823409,147.710814,,Oryctolagus cuniculus
1988,Tasmania,-41.547848,146.044529,,Oryctolagus cuniculus
1998,Tasmania,-40.907114,147.596203,,Oryctolagus cuniculus
1990,Tasmania,-41.871779,146.601271,,Oryctolagus cuniculus
1979,Tasmania,-42.031836,146.734683,,Oryctolagus cuniculus
1992,Tasmania,-42.139812,148.070446,,Oryctolagus cuniculus
1987,Tasmania,-42.387206,147.29192,,Oryctolagus cuniculus
1993,Tasmania,-41.25166,146.78291,,Oryctolagus cuniculus
1992,Tasmania,-41.563804,146.640721,,Oryctolagus cuniculus
1993,Tasmania,-41.193134,146.369072,,Oryctolagus cuniculus
1987,Tasmania,-40.880624,145.054037,,Oryctolagus cuniculus
1993,Tasmania,-41.36149,146.849881,,Oryctolagus cuniculus
2001,Tasmania,-42.904437,147.28434,,Oryctolagus cuniculus
1985,Tasmania,-41.556521,146.313014,,Oryctolagus cuniculus
1991,Tasmania,-42.638367,147.731988,,Oryctolagus cuniculus
1989,Tasmania,-42.380362,147.130122,,Oryctolagus cuniculus
1988,Tasmania,-41.088701,147.165641,,Oryctolagus cuniculus
1989,Tasmania,-41.560128,146.599595,,Oryctolagus cuniculus
1992,Tasmania,-41.281751,146.933057,,Oryctolagus cuniculus
1992,Tasmania,-40.955776,145.534346,,Oryctolagus cuniculus
1992,Tasmania,-41.366216,148.269358,,Oryctolagus cuniculus
1993,Tasmania,-43.113717,147.751419,,Oryctolagus cuniculus
2000,Tasmania,-43.152629,147.239059,,Oryctolagus cuniculus
1992,Tasmania,-41.168458,146.176039,,Oryctolagus cuniculus
2003,Tasmania,-42.902846,147.290458,Rabbit,Oryctolagus cuniculus
1985,Tasmania,-40.852437,145.333372,,Oryctolagus cuniculus
1990,Tasmania,-42.372716,147.569786,,Oryctolagus cuniculus
1992,Tasmania,-42.965327,147.292922,,Oryctolagus cuniculus
1995,Tasmania,-42.716862,147.299359,,Oryctolagus cuniculus
1992,Tasmania,-41.246726,146.894375,,Oryctolagus cuniculus
1986,Tasmania,-42.494031,147.185825,,Oryctolagus cuniculus
1994,Tasmania,-41.89353,146.642122,,Oryctolagus cuniculus
1991,Tasmania,-41.721861,147.501482,,Oryctolagus cuniculus
1993,Tasmania,-41.145403,147.809397,,Oryctolagus cuniculus
